epoch		train_loss		val_loss		train_acc		val_acc
0	1.3068152364343404	1.232455509049552	0.4587890625	0.5369068541300527
1	1.1928392991423606	1.224624606541225	0.5970703125	0.44639718804920914
2	1.1560156866908073	1.1527190549033028	0.64111328125	0.6537785588752196
3	1.1346446681767701	1.1137895618166243	0.67392578125	0.7021089630931459
4	1.1221628673374653	1.1142272642680577	0.6912109375	0.671353251318102
5	1.1113625705242156	1.099442413875035	0.70400390625	0.7170474516695958
6	1.1035408912226559	1.1058031695229666	0.7177734375	0.7003514938488576
7	1.0952419782057405	1.0898674522127425	0.726953125	0.726713532513181
8	1.0807455202564598	1.073562821320125	0.7728515625	0.7750439367311072
9	1.063454290665686	1.0897116354533605	0.8046875	0.7618629173989455
10	1.0514558875933289	1.1062149081911359	0.81669921875	0.6810193321616872
11	1.0449464147910477	1.0550414868763516	0.82646484375	0.7838312829525483
12	1.0320229683071376	1.0381859302520753	0.84912109375	0.8224956063268892
13	1.0285846557468177	1.0339509163584029	0.8509765625	0.8268892794376098
14	1.0225352412089705	1.0218646781785148	0.86064453125	0.8576449912126538
15	1.0176117319613696	1.025020670890808	0.86591796875	0.8462214411247804
16	1.0131219113245606	1.0170677730015345	0.87578125	0.8690685413005272
17	1.0083895886316896	1.0117290462766375	0.881640625	0.8725834797891037
18	1.002431596443057	1.0060570989336286	0.89248046875	0.8796133567662566
19	0.9989699468016624	1.0034955075808933	0.89853515625	0.8796133567662566
20	0.9942301763221622	1.01031619480678	0.9037109375	0.8690685413005272
21	0.9958550158888102	0.9989494749477932	0.90341796875	0.8840070298769771
22	0.9899064673110842	1.0116418293544225	0.910546875	0.875219683655536
23	0.9873523505404591	0.9965722271374293	0.9166015625	0.8919156414762741
24	0.9851958595216275	0.9907460927963256	0.92109375	0.8971880492091389
25	0.9826509011909366	0.9964899063110352	0.92470703125	0.8901581722319859
26	0.9821590974926948	0.9919096691267831	0.924609375	0.9015817223198594
27	0.9799344642087817	0.9944576025009155	0.928515625	0.8989455184534271
28	0.978237246349454	0.9893429790224347	0.929296875	0.9068541300527241
29	0.975576009042561	0.9871279409953526	0.93427734375	0.9007029876977153
30	0.9728663694113493	0.9884529607636588	0.94033203125	0.9059753954305799
